time,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),precipitation (mm),rain (mm),snowfall (cm),weather_code (wmo code),cloud_cover (%),wind_speed_100m (km/h)
2017-12-01T06:00,2.3,78,-3.4,0,0,0,1,44,40.1
2017-12-01T07:00,2.9,75,-3,0,0,0,2,73,41.9
2017-12-01T08:00,3.4,74,-2.6,0,0,0,1,48,42.8
2017-12-01T09:00,4,74,-1.7,0,0,0,1,48,39.3
2017-12-01T10:00,5,74,-0.2,0,0,0,1,24,36.8
2017-12-01T11:00,5.5,72,0.2,0,0,0,1,30,33.5
2017-12-01T12:00,5.3,75,-0.1,0,0,0,1,30,33.8
2017-12-01T13:00,5.7,72,0.6,0,0,0,0,0,30.7
2017-12-01T14:00,5.5,72,0.8,0,0,0,0,1,27.7
2017-12-01T15:00,4.9,76,0.7,0,0,0,0,12,27.7
2017-12-01T16:00,3.6,83,-0.7,0,0,0,2,59,31.1
2017-12-01T17:00,3.4,86,-0.6,0,0,0,2,80,28.3
2017-12-01T18:00,3.2,88,-0.8,0,0,0,3,100,28.3
2017-12-01T19:00,3.4,87,-0.8,0,0,0,2,57,28.5
2017-12-01T20:00,2.7,90,-1.4,0,0,0,2,78,29.3
2017-12-01T21:00,2.4,92,-1.7,0,0,0,2,54,29.9
2017-12-01T22:00,2.3,92,-1.9,0,0,0,2,51,30.6
2017-12-01T23:00,1.9,93,-2.1,0,0,0,3,90,27.9
2017-12-02T00:00,2.1,93,-1.6,0,0,0,3,100,25.9
2017-12-02T01:00,2.6,90,-1.1,0,0,0,3,100,24.5
2017-12-02T02:00,2.6,88,-0.8,0,0,0,3,97,22.1
2017-12-02T03:00,2.5,87,-1.1,0,0,0,3,100,22.4
2017-12-02T04:00,2.6,87,-0.7,0.1,0.1,0,51,91,19.7
2017-12-02T05:00,2.4,87,-0.7,0.2,0.2,0,51,95,17.7
2017-12-02T06:00,2.1,89,-0.8,0.2,0.2,0,51,92,14.7
2017-12-02T07:00,2,91,-0.8,0.2,0.2,0,51,98,13.2
2017-12-02T08:00,1.6,93,-1.1,0.1,0.1,0,51,96,11.2
2017-12-02T09:00,2.4,92,-0.5,0,0,0,3,89,9.7
2017-12-02T10:00,2.9,89,-0.2,0.1,0.1,0,51,100,14
2017-12-02T11:00,3.3,87,0.2,0,0,0,3,100,12.6
2017-12-02T12:00,3.9,83,0.8,0,0,0,3,100,10.9
2017-12-02T13:00,4.3,82,0.9,0,0,0,3,98,13.9
2017-12-02T14:00,4.6,82,1.1,0,0,0,3,100,15.1
2017-12-02T15:00,4.4,86,1.3,0,0,0,3,100,17
2017-12-02T16:00,3.9,91,0.9,0,0,0,3,100,18.4
2017-12-02T17:00,4.2,92,1.2,0,0,0,3,100,19.4
2017-12-02T18:00,4.7,92,1.7,0,0,0,3,100,18.7
2017-12-02T19:00,4.8,94,2.1,0,0,0,3,100,17.2
2017-12-02T20:00,5.1,94,2.5,0,0,0,3,100,16.4
2017-12-02T21:00,5.3,95,2.9,0,0,0,3,100,15.9
2017-12-02T22:00,5.7,96,3.3,0,0,0,3,100,17.4
2017-12-02T23:00,6.2,95,3.8,0,0,0,3,100,19.1
2017-12-03T00:00,6.2,95,3.4,0,0,0,3,100,22.6
2017-12-03T01:00,6.2,94,3.4,0,0,0,3,100,22.8
2017-12-03T02:00,6,95,3.4,0,0,0,3,100,21
2017-12-03T03:00,6.2,94,3.4,0,0,0,3,100,22.4
2017-12-03T04:00,6.5,92,3.5,0,0,0,3,100,22.8
2017-12-03T05:00,6.5,93,3.9,0,0,0,3,100,20.2
2017-12-03T06:00,6.6,94,4.1,0,0,0,3,100,20.3
2017-12-03T07:00,6.9,95,4.7,0,0,0,3,100,18.7
2017-12-03T08:00,7.3,95,5.2,0,0,0,3,100,18.6
2017-12-03T09:00,8,93,5.9,0,0,0,3,100,18.2
2017-12-03T10:00,8.8,91,6.6,0,0,0,3,100,18.7
2017-12-03T11:00,9.4,89,7.3,0,0,0,2,77,19.2
2017-12-03T12:00,9,89,6.6,0,0,0,3,100,19.6
2017-12-03T13:00,9.5,88,7.5,0,0,0,3,100,16.9
2017-12-03T14:00,9.4,89,7.6,0,0,0,3,100,16.3
2017-12-03T15:00,8.8,92,7.3,0,0,0,3,81,14.3
2017-12-03T16:00,6.5,96,4.2,0.1,0.1,0,51,60,14.5
2017-12-03T17:00,6.2,98,4,0.1,0.1,0,51,94,15.6
2017-12-03T18:00,6.3,97,4.2,0,0,0,3,80,18.1
2017-12-03T19:00,6.8,97,4.9,0,0,0,3,100,17.1
2017-12-03T20:00,7.3,96,5.5,0.1,0.1,0,51,100,16.1
2017-12-03T21:00,7.3,94,5.1,0.2,0.2,0,51,100,19.6
2017-12-03T22:00,7.1,93,4.9,0.1,0.1,0,51,100,18.8
2017-12-03T23:00,6.9,92,4.6,0.1,0.1,0,51,100,17.3
2017-12-04T00:00,6.1,95,4.1,0,0,0,3,100,14.3
2017-12-04T01:00,5.8,95,3.6,0,0,0,2,56,14.5
2017-12-04T02:00,4.9,95,2.4,0,0,0,3,93,17.6
2017-12-04T03:00,4.5,95,1.9,0,0,0,1,42,18.4
2017-12-04T04:00,4,96,1.2,0,0,0,3,84,20.6
2017-12-04T05:00,3.7,96,0.7,0,0,0,2,73,22.3
2017-12-04T06:00,4,96,1.1,0,0,0,1,42,21.5
2017-12-04T07:00,3.8,96,1,0,0,0,1,28,20.3
2017-12-04T08:00,4,96,1.2,0,0,0,3,83,19.7
2017-12-04T09:00,5.7,93,3,0,0,0,3,90,17.7
2017-12-04T10:00,7.2,92,4.7,0,0,0,3,89,17.6
2017-12-04T11:00,8.5,90,6.5,0,0,0,3,82,16.1
2017-12-04T12:00,9.1,86,6.8,0,0,0,3,91,18.8
2017-12-04T13:00,9.4,84,6.8,0,0,0,3,91,19.9
2017-12-04T14:00,9.5,84,6.8,0,0,0,3,85,19.9
2017-12-04T15:00,8.9,86,6.7,0,0,0,1,29,18.9
2017-12-04T16:00,6.7,93,4.5,0,0,0,0,18,19.1
2017-12-04T17:00,5.6,96,3.3,0,0,0,1,29,18.4
2017-12-04T18:00,4.9,97,2.5,0,0,0,1,26,19.2
2017-12-04T19:00,4.6,97,2,0,0,0,1,27,20.3
2017-12-04T20:00,4.4,97,1.8,0,0,0,1,40,19.7
2017-12-04T21:00,4.5,96,2.1,0,0,0,1,46,18.9
2017-12-04T22:00,4.9,95,2.6,0,0,0,2,58,17.3
2017-12-04T23:00,5.1,95,2.8,0,0,0,1,47,17
2017-12-05T00:00,5.5,93,2.9,0,0,0,1,48,20.7
2017-12-05T01:00,5.7,93,3.1,0,0,0,2,65,21.3
2017-12-05T02:00,5.6,93,2.9,0,0,0,2,68,21.3
2017-12-05T03:00,5.8,93,3.1,0,0,0,2,73,21.3
2017-12-05T04:00,5.5,94,2.8,0,0,0,2,57,20.9
2017-12-05T05:00,5.1,95,2.4,0,0,0,1,32,20.6
2017-12-05T06:00,4.5,96,1.8,0,0,0,0,14,20.9
2017-12-05T07:00,3.6,97,0.8,0,0,0,0,14,20.2
2017-12-05T08:00,3.1,97,0.3,0,0,0,0,14,19.5
2017-12-05T09:00,4.1,96,1.2,0,0,0,0,14,18.1
2017-12-05T10:00,5.4,92,2.4,0,0,0,0,14,16.7
2017-12-05T11:00,6.4,89,3.5,0,0,0,0,8,15.4
2017-12-05T12:00,8,79,4.9,0,0,0,2,58,17.4
2017-12-05T13:00,8.3,76,5,0,0,0,2,79,18.6
2017-12-05T14:00,8.3,76,5.1,0,0,0,2,71,18.9
2017-12-05T15:00,8,78,5,0,0,0,3,90,20.8
2017-12-05T16:00,7.5,82,4.5,0,0,0,3,90,23.5
2017-12-05T17:00,7.6,84,4.5,0,0,0,3,90,24
2017-12-05T18:00,7.6,84,4.3,0,0,0,3,90,25.1
2017-12-05T19:00,7.5,85,4.3,0,0,0,3,81,25
2017-12-05T20:00,7.1,88,4,0,0,0,3,90,25.3
2017-12-05T21:00,7.2,86,3.9,0,0,0,3,80,26.6
2017-12-05T22:00,7.1,84,3.6,0,0,0,2,66,27.1
2017-12-05T23:00,6.8,83,3.2,0,0,0,2,60,27.7
2017-12-06T00:00,6.9,81,3.4,0,0,0,2,76,27.7
2017-12-06T01:00,7.2,78,3.7,0,0,0,2,79,27.3
2017-12-06T02:00,7.6,74,3.9,0,0,0,3,90,28.1
2017-12-06T03:00,7.9,74,4,0,0,0,3,82,29.8
2017-12-06T04:00,7.7,76,4.2,0,0,0,3,90,27.5
2017-12-06T05:00,8,76,4.3,0,0,0,3,87,29.2
2017-12-06T06:00,8.1,75,4.3,0,0,0,1,46,29.9
2017-12-06T07:00,7.6,77,3.9,0,0,0,1,38,30
2017-12-06T08:00,7.5,84,4,0,0,0,2,55,31.6
2017-12-06T09:00,8.6,85,5,0,0,0,3,90,31.6
2017-12-06T10:00,9.8,81,6.1,0,0,0,2,77,32.1
2017-12-06T11:00,10.4,76,6.6,0,0,0,2,79,32
2017-12-06T12:00,10.4,69,6.3,0,0,0,2,75,31
2017-12-06T13:00,10.8,72,6.6,0,0,0,2,69,32.1
2017-12-06T14:00,10.5,74,6.4,0,0,0,2,53,33.2
2017-12-06T15:00,10,72,5.9,0,0,0,3,88,33
2017-12-06T16:00,9.4,77,5.1,0,0,0,3,90,36.9
2017-12-06T17:00,9.4,80,4.6,0,0,0,2,68,42.4
2017-12-06T18:00,8.8,76,3.6,0,0,0,3,84,43.5
2017-12-06T19:00,8.4,75,3,0,0,0,2,69,44.8
2017-12-06T20:00,8.2,73,2.7,0,0,0,3,100,45.1
2017-12-06T21:00,8.7,75,3.2,0,0,0,3,100,45.9
2017-12-06T22:00,9.1,77,3.6,0,0,0,3,100,46.9
2017-12-06T23:00,9.4,80,4.1,0,0,0,3,100,46.2
2017-12-07T00:00,9.4,82,4.3,0,0,0,2,64,46.9
2017-12-07T01:00,9.2,86,4.1,0,0,0,2,68,47.8
2017-12-07T02:00,9.2,85,3.8,0,0,0,3,100,49.9
2017-12-07T03:00,9.5,84,4,0,0,0,3,100,51.4
2017-12-07T04:00,9.8,84,4.2,0,0,0,3,100,52.5
2017-12-07T05:00,10.1,83,4.5,0,0,0,3,100,53.5
2017-12-07T06:00,10.6,83,4.9,0,0,0,3,100,55.2
2017-12-07T07:00,11.1,84,5.4,0,0,0,3,100,56.2
2017-12-07T08:00,11.4,87,6.3,0,0,0,3,100,54
2017-12-07T09:00,12.1,87,7.3,0,0,0,3,100,51.7
2017-12-07T10:00,11.8,92,7.7,1.6,1.6,0,61,100,47.6
2017-12-07T11:00,11.4,96,7.8,2.1,2.1,0,61,100,42.6
2017-12-07T12:00,11.6,98,8.6,0.3,0.3,0,51,100,38.6
2017-12-07T13:00,11.6,98,8.6,1.5,1.5,0,61,100,36.5
2017-12-07T14:00,8.3,80,4.2,0,0,0,3,100,30.9
2017-12-07T15:00,8,77,4.1,0,0,0,1,28,27.9
2017-12-07T16:00,6.4,77,2.2,0,0,0,1,29,32.1
2017-12-07T17:00,6.1,78,1.8,0,0,0,1,45,32.4
2017-12-07T18:00,5.8,77,1.3,0,0,0,0,0,32.8
2017-12-07T19:00,5.3,77,0.3,0,0,0,0,0,38.1
2017-12-07T20:00,5.1,75,-0.5,0,0,0,0,8,42.9
2017-12-07T21:00,4.7,77,-0.8,0,0,0,0,3,40.9
2017-12-07T22:00,4.2,76,-1.1,0,0,0,0,2,38.7
2017-12-07T23:00,3.8,72,-1.7,0,0,0,0,1,38.6
2017-12-08T00:00,3.3,68,-2.1,0,0,0,0,0,36.2
2017-12-08T01:00,3,68,-2.5,0,0,0,0,4,37.3
2017-12-08T02:00,2.9,67,-2.9,0,0,0,0,5,39.4
2017-12-08T03:00,2.6,65,-3.2,0,0,0,0,0,38.2
2017-12-08T04:00,2.2,64,-3.6,0,0,0,0,2,37.5
2017-12-08T05:00,2,64,-3.9,0,0,0,0,1,38.9
2017-12-08T06:00,1.8,68,-3.9,0,0,0,0,7,37.2
2017-12-08T07:00,1.7,72,-3.4,0,0,0,2,71,32.9
2017-12-08T08:00,1.8,76,-3.1,0.1,0.1,0,51,76,31.3
2017-12-08T09:00,2.4,75,-3,0,0,0,2,54,34
2017-12-08T10:00,3.2,68,-2.1,0,0,0,1,46,32
2017-12-08T11:00,3.6,65,-3.1,0,0,0,0,17,41.3
2017-12-08T12:00,3.9,69,-2.5,0,0,0,3,85,39.1
2017-12-08T13:00,4,65,-2.4,0,0,0,1,40,37.9
2017-12-08T14:00,3.8,67,-2.4,0,0,0,1,40,37.4
2017-12-08T15:00,3.2,68,-2.7,0,0,0,0,14,36.4
2017-12-08T16:00,2.1,71,-3.4,0,0,0,0,0,34.8
2017-12-08T17:00,1.6,71,-3.9,0,0,0,0,0,35.5
2017-12-08T18:00,1.3,71,-4.4,0,0,0,0,9,37.1
2017-12-08T19:00,1.1,72,-4.6,0,0,0,0,1,38.1
2017-12-08T20:00,0.9,74,-4.7,0,0,0,0,0,36.8
2017-12-08T21:00,0.7,76,-4.8,0,0,0,0,0,35.8
2017-12-08T22:00,0.6,77,-4.8,0,0,0,0,0,35.5
2017-12-08T23:00,0.4,77,-5,0,0,0,0,0,36
2017-12-09T00:00,0.2,79,-5.1,0,0,0,0,0,34.4
2017-12-09T01:00,-0.1,80,-5.4,0,0,0,0,0,34.5
2017-12-09T02:00,-0.2,80,-5.4,0,0,0,0,0,33.6
2017-12-09T03:00,-0.4,81,-5.5,0,0,0,0,0,32.7
2017-12-09T04:00,-0.7,82,-5.7,0,0,0,0,0,31.6
2017-12-09T05:00,-1,83,-5.8,0,0,0,0,0,30.7
2017-12-09T06:00,-1.2,85,-6.1,0,0,0,0,0,31.3
2017-12-09T07:00,-1.5,86,-6.1,0,0,0,0,0,29.6
2017-12-09T08:00,-1.7,88,-6.3,0,0,0,0,0,29.5
2017-12-09T09:00,-0.8,86,-5.5,0,0,0,0,0,26.7
2017-12-09T10:00,0.6,81,-4.2,0,0,0,0,12,23.7
2017-12-09T11:00,1.9,76,-2.8,0,0,0,0,2,20.5
2017-12-09T12:00,2.7,76,-1.8,0,0,0,0,2,20.9
2017-12-09T13:00,3.4,74,-1,0,0,0,1,22,20
2017-12-09T14:00,3.4,75,-0.9,0,0,0,1,29,19.3
2017-12-09T15:00,2.8,79,-1.1,0,0,0,1,32,22.4
2017-12-09T16:00,1.5,86,-2.2,0,0,0,1,32,24
2017-12-09T17:00,1.1,90,-2.5,0,0,0,1,25,23.7
2017-12-09T18:00,0.3,92,-3.4,0,0,0,1,30,23.9
2017-12-09T19:00,0,93,-3.5,0,0,0,1,26,21.6
2017-12-09T20:00,-0.7,93,-4.1,0,0,0,0,15,19.6
2017-12-09T21:00,-2.4,94,-6.4,0,0,0,0,1,15.5
2017-12-09T22:00,-2.3,92,-6,0,0,0,1,32,19.1
2017-12-09T23:00,-3,92,-7.2,0,0,0,2,65,14.2
2017-12-10T00:00,-0.8,86,-4.4,0,0,0,3,100,14.3
2017-12-10T01:00,0.9,77,-2.3,0,0,0,3,100,14.6
2017-12-10T02:00,1.8,72,-1.9,0,0,0,3,100,18.9
2017-12-10T03:00,2.2,71,-2.4,0,0,0,3,100,26.7
2017-12-10T04:00,2,81,-2.7,0.3,0.3,0,51,100,29.4
2017-12-10T05:00,2.2,89,-2.5,0.9,0.9,0,53,100,31.8
2017-12-10T06:00,3.4,95,-1.2,1.6,1.6,0,61,100,31.3
2017-12-10T07:00,2.2,100,-2.3,2.4,2.2,0.14,71,100,34.4
2017-12-10T08:00,1.7,100,-3.2,3.4,1.4,1.4,75,100,37.8
2017-12-10T09:00,1.5,99,-3.6,4.2,0.8,2.38,75,100,36.6
2017-12-10T10:00,1.3,100,-2.5,2.8,0.5,1.61,75,100,21.7
2017-12-10T11:00,1,99,-1.5,1.7,0.4,0.91,75,100,7.7
2017-12-10T12:00,1,100,-2,1.3,0.6,0.49,73,100,14.1
2017-12-10T13:00,1.2,100,-2.3,1,0.2,0.56,73,100,16
2017-12-10T14:00,1.2,99,-3.1,1.1,0.3,0.56,73,100,25.3
2017-12-10T15:00,1.1,97,-2.8,0.7,0.3,0.28,73,100,25.1
2017-12-10T16:00,0.6,98,-2.6,0.3,0.2,0.07,71,100,16.3
2017-12-10T17:00,0.2,99,-3,0.3,0.1,0.14,71,100,14.6
2017-12-10T18:00,0.1,99,-2.9,0.1,0,0.07,71,100,12.3
2017-12-10T19:00,-0.2,99,-3.2,0.2,0.1,0.07,71,100,9.8
2017-12-10T20:00,0.4,99,-2,0.1,0.1,0,51,100,4.9
2017-12-10T21:00,-0.7,100,-3.5,0,0,0,3,100,1.5
2017-12-10T22:00,0,100,-2.6,0,0,0,3,100,6.3
2017-12-10T23:00,0.4,99,-2.4,0,0,0,3,100,12.6
2017-12-11T00:00,0.5,98,-2.9,0,0,0,3,100,15.6
2017-12-11T01:00,0.3,99,-3.5,0.2,0,0.14,71,100,20.7
2017-12-11T02:00,0.3,99,-3.5,0.1,0,0.07,71,100,21.7
2017-12-11T03:00,0.4,99,-3.8,0.1,0,0.07,71,100,25.8
2017-12-11T04:00,0.9,98,-3.9,0.1,0.1,0,51,100,32.1
2017-12-11T05:00,1.6,94,-3.8,0.2,0.2,0,51,100,36
2017-12-11T06:00,2.2,91,-3.7,0.3,0.3,0,51,100,41
2017-12-11T07:00,2.5,89,-4.1,0.4,0.4,0,51,100,50.2
2017-12-11T08:00,2.4,90,-4.3,0.5,0.5,0,53,100,50.8
2017-12-11T09:00,2.3,91,-4.5,0.7,0.7,0,53,100,52.5
2017-12-11T10:00,1.7,96,-4.8,1.2,0.9,0.21,73,100,50
2017-12-11T11:00,1.6,96,-4.8,2.2,0.9,0.91,75,100,48.3
2017-12-11T12:00,1.7,98,-4.2,1.7,0.8,0.63,73,100,43
2017-12-11T13:00,2.3,95,-3.7,1.2,0.9,0.21,73,100,44.3
2017-12-11T14:00,3.2,87,-3,0.6,0.6,0,53,100,46.7
2017-12-11T15:00,3.3,80,-3.1,0.1,0.1,0,51,80,46.8
2017-12-11T16:00,2.7,81,-3.4,0,0,0,3,100,44
2017-12-11T17:00,2.2,82,-3.8,0,0,0,3,90,43.2
2017-12-11T18:00,1.7,83,-4,0,0,0,3,87,40.3
2017-12-11T19:00,0.9,85,-4.5,0,0,0,0,17,38.4
2017-12-11T20:00,0.1,85,-4.8,0,0,0,0,0,33.2
2017-12-11T21:00,-0.8,83,-5.4,0,0,0,0,0,29.6
2017-12-11T22:00,-1.8,85,-6.3,0,0,0,0,0,28.1
2017-12-11T23:00,-2.6,85,-7.3,0,0,0,0,0,27.4
2017-12-12T00:00,-3,85,-7.5,0,0,0,0,0,27.3
2017-12-12T01:00,-3,87,-7.4,0,0,0,0,0,25.7
2017-12-12T02:00,-3.1,88,-7.5,0,0,0,0,0,24.8
2017-12-12T03:00,-3.3,89,-7.6,0,0,0,0,0,24
2017-12-12T04:00,-3.3,89,-7.6,0,0,0,0,0,23.9
2017-12-12T05:00,-3.4,90,-7.5,0,0,0,0,0,23.1
2017-12-12T06:00,-4.1,91,-8,0,0,0,0,0,17.5
2017-12-12T07:00,-4.4,93,-8.1,0,0,0,0,0,11.7
2017-12-12T08:00,-4.2,94,-8.6,0,0,0,0,0,19.2
2017-12-12T09:00,-3.4,92,-8,0,0,0,0,0,21.6
2017-12-12T10:00,-1.6,90,-5.5,0,0,0,0,0,14.1
2017-12-12T11:00,-3.6,93,-7.7,0,0,0,0,10,13
2017-12-12T12:00,1,87,-2.6,0,0,0,0,5,14.7
2017-12-12T13:00,0.1,89,-3.3,0,0,0,1,30,14.1
2017-12-12T14:00,-0.5,91,-4.5,0,0,0,1,30,17.6
2017-12-12T15:00,0.7,89,-3,0,0,0,1,29,24.7
2017-12-12T16:00,0.2,88,-3.8,0,0,0,1,40,28.1
2017-12-12T17:00,0.2,90,-3.6,0,0,0,3,89,27.1
2017-12-12T18:00,0.8,89,-3,0,0,0,3,88,27.6
2017-12-12T19:00,2,87,-1.9,0,0,0,2,80,29.2
2017-12-12T20:00,2.6,85,-1.4,0,0,0,1,48,31.7
2017-12-12T21:00,3.3,85,-1,0,0,0,2,68,34.9
2017-12-12T22:00,4.6,87,0.2,0.8,0.8,0,53,68,35.4
2017-12-12T23:00,5.2,90,1.5,1.1,1.1,0,55,100,31.5
2017-12-13T00:00,5.9,92,1.7,0.1,0.1,0,51,100,37.5
2017-12-13T01:00,7.1,90,2.6,0.7,0.7,0,53,100,40.5
2017-12-13T02:00,7.3,92,2.4,0.7,0.7,0,53,100,44.6
2017-12-13T03:00,7.8,92,3.8,0.4,0.4,0,51,100,37.6
2017-12-13T04:00,8.1,93,4.8,0.5,0.5,0,53,100,31.5
2017-12-13T05:00,7.6,93,4,0,0,0,3,100,32.8
2017-12-13T06:00,6,92,2.1,0,0,0,3,100,30.3
2017-12-13T07:00,4.7,92,0.9,0,0,0,3,90,29.6
2017-12-13T08:00,4.9,91,1,0.5,0.5,0,53,100,31.2
2017-12-13T09:00,6,89,1.8,0.8,0.8,0,53,100,34.3
2017-12-13T10:00,6.4,90,2.3,0.6,0.6,0,53,100,33.2
2017-12-13T11:00,6.5,90,2.5,0.3,0.3,0,51,91,32.8
2017-12-13T12:00,7.1,89,2.9,0.2,0.2,0,51,100,35.9
2017-12-13T13:00,7.8,87,3.5,0.5,0.5,0,53,100,35.9
2017-12-13T14:00,8.5,86,3.8,0.2,0.2,0,51,92,40.4
2017-12-13T15:00,8.2,87,3.5,0.6,0.6,0,53,100,42.2
2017-12-13T16:00,7.1,83,0.8,1.9,1.9,0,61,79,54.4
2017-12-13T17:00,5.7,81,0.4,0.2,0.2,0,51,12,40.6
2017-12-13T18:00,4.3,85,-0.7,0,0,0,0,0,39.3
2017-12-13T19:00,3.5,86,-1.1,0,0,0,0,1,34.9
2017-12-13T20:00,3,86,-1.3,0,0,0,3,89,33.1
2017-12-13T21:00,3.8,86,-0.9,0.6,0.6,0,53,100,35.8
2017-12-13T22:00,4,88,-2.4,0.5,0.5,0,53,93,50.2
2017-12-13T23:00,3.8,82,-2.8,0.2,0.2,0,51,66,50.9
2017-12-14T00:00,3.3,75,-3.4,0,0,0,0,10,50.8
2017-12-14T01:00,2.8,73,-3.8,0,0,0,0,9,49.1
2017-12-14T02:00,2.7,73,-3.3,0,0,0,2,64,43.2
2017-12-14T03:00,3.9,68,-2.9,0,0,0,1,45,51
2017-12-14T04:00,4.4,70,-2.6,0,0,0,3,82,52.9
2017-12-14T05:00,4.1,74,-2.8,0,0,0,2,56,52.3
2017-12-14T06:00,3.7,78,-2.9,0,0,0,0,3,49.9
2017-12-14T07:00,3.2,79,-2.7,0,0,0,0,8,44.3
2017-12-14T08:00,2.8,81,-2.5,0,0,0,0,2,39.2
2017-12-14T09:00,3.1,80,-2.1,0,0,0,0,2,36.4
2017-12-14T10:00,4.2,78,-0.8,0,0,0,0,3,35.4
2017-12-14T11:00,5.1,76,-0.1,0,0,0,0,1,32.5
2017-12-14T12:00,5.7,74,0.2,0,0,0,1,34,35
2017-12-14T13:00,5.9,73,0.7,0,0,0,1,38,32.4
2017-12-14T14:00,5.7,75,1,0,0,0,1,37,29
2017-12-14T15:00,4.9,78,0.6,0,0,0,0,19,28.2
2017-12-14T16:00,3.4,84,-0.8,0,0,0,0,5,30.1
2017-12-14T17:00,2.6,87,-1.6,0,0,0,0,2,30.4
2017-12-14T18:00,2.1,90,-2.1,0,0,0,0,4,31.5
2017-12-14T19:00,2,90,-2.3,0,0,0,0,0,32
2017-12-14T20:00,1.7,89,-2.4,0,0,0,0,1,29.8
2017-12-14T21:00,1.1,90,-2.7,0,0,0,0,11,26.9
2017-12-14T22:00,1,91,-3.1,0,0,0,3,84,29.2
2017-12-14T23:00,1.3,92,-2.6,0,0,0,0,15,27.4
2017-12-15T00:00,2.2,92,-2,0,0,0,0,20,30.2
2017-12-15T01:00,1.7,92,-2.7,0,0,0,2,68,32.6
2017-12-15T02:00,2.2,89,-2.6,0,0,0,3,86,34.7
2017-12-15T03:00,2.7,88,-2,0,0,0,2,62,33.6
2017-12-15T04:00,2.5,88,-1.9,0.5,0.5,0,53,98,31.7
2017-12-15T05:00,2.9,88,-1.1,0.1,0.1,0,51,98,27.1
2017-12-15T06:00,2.4,89,-1.2,0.1,0.1,0,51,100,24.5
2017-12-15T07:00,2.6,91,-1.1,0,0,0,3,100,24.7
2017-12-15T08:00,2.5,92,-1.5,0,0,0,1,44,27.2
2017-12-15T09:00,2.5,90,-2.2,0,0,0,1,27,33.4
2017-12-15T10:00,3.8,85,-1.5,0,0,0,1,43,37.2
2017-12-15T11:00,4.7,80,-0.5,0,0,0,0,17,36.1
2017-12-15T12:00,4.7,80,-0.3,0,0,0,0,3,32.6
2017-12-15T13:00,5.2,79,0.2,0,0,0,0,2,31.3
2017-12-15T14:00,5.1,79,-0.1,0,0,0,1,33,34.8
2017-12-15T15:00,4.6,79,-0.3,0,0,0,1,37,34.5
2017-12-15T16:00,3.9,82,-0.6,0,0,0,0,17,32.4
2017-12-15T17:00,3.5,86,-0.9,0,0,0,0,6,32.7
2017-12-15T18:00,3.1,90,-1.2,0,0,0,2,74,32.4
2017-12-15T19:00,4.2,87,-0.2,0,0,0,3,87,32.4
2017-12-15T20:00,4.6,82,-0.5,0,0,0,2,68,37.1
2017-12-15T21:00,3.8,83,-1.1,0,0,0,1,38,35.3
2017-12-15T22:00,2.9,87,-1.7,0,0,0,0,3,33
2017-12-15T23:00,2.2,87,-2.1,0,0,0,0,3,30.5
2017-12-16T00:00,1.8,88,-2.5,0,0,0,0,16,29.2
2017-12-16T01:00,1.3,88,-2.5,0,0,0,0,13,25
2017-12-16T02:00,0.3,89,-3.3,0,0,0,1,22,22.2
2017-12-16T03:00,-0.3,90,-4,0,0,0,0,0,21.9
2017-12-16T04:00,-0.7,90,-4.5,0,0,0,0,0,23.3
2017-12-16T05:00,-0.9,91,-4.6,0,0,0,0,0,24.1
2017-12-16T06:00,-0.8,92,-4.6,0,0,0,0,0,25.2
2017-12-16T07:00,-0.8,91,-4.6,0,0,0,0,0,25.2
2017-12-16T08:00,-0.9,91,-4.9,0,0,0,0,0,26.2
2017-12-16T09:00,0.1,89,-4.1,0,0,0,0,1,26
2017-12-16T10:00,1.8,83,-2.5,0,0,0,0,11,24.5
2017-12-16T11:00,3.2,75,-1.1,0,0,0,2,69,21.9
2017-12-16T12:00,3.9,74,-0.3,0,0,0,1,47,19.5
2017-12-16T13:00,4.2,79,0.1,0,0,0,2,52,21
2017-12-16T14:00,4,79,0.3,0.1,0.1,0,51,78,18.1
2017-12-16T15:00,3.8,83,0.1,0,0,0,3,94,22.7
2017-12-16T16:00,3.9,85,0.3,0.5,0.5,0,53,82,25.5
2017-12-16T17:00,4.1,87,0.3,0.3,0.3,0,51,100,27.3
2017-12-16T18:00,3.9,88,0.2,0.1,0.1,0,51,90,26.7
2017-12-16T19:00,3.1,91,-0.2,0,0,0,0,8,24
2017-12-16T20:00,2,94,-1.3,0,0,0,0,14,23.7
2017-12-16T21:00,1.8,94,-1.5,0,0,0,0,6,23.7
2017-12-16T22:00,1.2,95,-2.1,0,0,0,0,4,23
2017-12-16T23:00,0.7,96,-2.6,0,0,0,0,1,22.5
2017-12-17T00:00,-1,96,-4.9,0,0,0,0,0,19.7
2017-12-17T01:00,-0.9,96,-4.4,0,0,0,0,9,20.4
2017-12-17T02:00,-2.2,97,-6.2,0,0,0,0,14,17.7
2017-12-17T03:00,-2,98,-5.7,0,0,0,1,24,19.2
2017-12-17T04:00,-2.4,99,-6.6,0,0,0,1,35,17.2
2017-12-17T05:00,-2.1,99,-5.8,0,0,0,3,100,11.8
2017-12-17T06:00,-1.2,99,-4.4,0,0,0,3,96,12.6
2017-12-17T07:00,-0.7,99,-3.8,0,0,0,3,100,13.3
